,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
2415,59,0,0.44122843243309373,Doctorate,Married,$40K - $60K,Blue,51,3.18707238648907,3.0,2.0,-705.2994373326776,119.19486490350073,3336.126994463189,0.4029976116493149,5401.333146556439,44,0.4250503840756037,0.281,1
2416,53,1,3.2676166245850338,Uneducated,Divorced,$80K - $120K,Blue,41,1.4744427165084082,2.0,4.0,1789.0316626988547,118.83219330524003,13157.176406685472,0.8254014962706889,11602.928887600126,40,0.5097037400915456,0.07,0
2417,41,0,2.0269869272855288,Graduate,Single,Less than $40K,Blue,29,4.045244745134056,3.0,2.0,-727.5469399974772,538.2840480945766,16652.7060414332,0.6237186859246688,1286.880501463309,62,0.781088605774575,0.0,1
2418,44,1,1.9175884337414855,High School,Single,$40K - $60K,Blue,41,1.7419659425275378,3.0,2.0,-731.7333918165809,613.1653998971873,-2351.5848182793497,0.9884047818101357,7858.616123667919,70,0.8818173395250886,0.49,1
2419,54,1,0.44122843243309373,High School,Married,$40K - $60K,Blue,36,3.18707238648907,2.0,4.0,-796.0960242667907,140.64672904748238,-3399.6949378957634,0.6913546097968035,6268.2727658222275,40,0.8133051422185978,0.524,1
2420,45,1,1.9094029672813895,Graduate,Unknown,$60K - $80K,Blue,34,1.9443400378814306,2.0,4.0,-645.156626615081,259.8078291436583,-3018.1034403323974,0.812478673830128,7993.489127647965,49,0.7431863808932431,0.368,1
2421,46,1,2.438324691334502,Unknown,Divorced,$60K - $80K,Blue,41,5.629671432684516,1.5,3.0,-737.0320299178247,263.87077367482095,-1830.5232512009898,0.4385274086544988,7382.36357823602,50,0.4850914906569911,0.483,1
2422,49,1,0.8812534575990116,Graduate,Married,$120K +,Blue,41,5.54642971589973,3.0,2.0,-828.0189130660326,152.9398877147636,3401.1897955309473,0.6452037486180795,4534.095505869763,40,0.5310012272701057,0.462,1
2423,47,1,3.154659164619261,Graduate,Married,$60K - $80K,Blue,36,2.994218072349452,1.5,3.0,225.55811835987433,627.1255160385878,5613.423030630378,0.6994459537898032,7650.037898205261,71,0.8827960676209112,0.103,1
2424,45,1,3.8908392554298468,Uneducated,Single,$40K - $60K,Blue,38,5.2415940287504625,3.0,2.0,-310.010911494039,849.2899917224188,2247.8210168336873,0.47647595815289123,7893.30037463964,79,0.8194979258370858,0.18600000000000005,1
2425,44,1,2.438324691334502,Post-Graduate,Married,$60K - $80K,Gold,37,5.629671432684516,1.0,2.0,1827.6651630901983,796.1202394302843,22018.23867003386,0.6784481129013512,8001.635556911487,79,0.7284061447364018,0.046,1
2426,55,1,0.8079608076055128,Uneducated,Married,$60K - $80K,Blue,55,5.550531212186245,1.0,2.0,-442.37742139157655,197.60663124654366,1352.5677708435846,0.5067341751419701,7259.737289399061,47,0.9878824567500619,0.215,1
2427,52,1,2.0269869272855288,High School,Married,$120K +,Blue,41,4.045244745134056,1.5,3.0,553.2455887710734,100.32603104870668,6713.6942688503805,0.4737348663409108,7581.023534854017,40,0.8035970031157175,0.08,1
2428,42,0,2.438324691334502,College,Married,$40K - $60K,Blue,31,5.629671432684516,3.0,2.0,-809.048751859631,300.8047336085218,-14994.927744037528,0.8085112416279118,11945.642214978106,41,0.6825287139799385,0.899,1
2429,53,0,2.036541171517555,High School,Married,Less than $40K,Blue,36,4.0573314656432675,1.5,3.0,-759.6462908054218,143.03310309495225,-14052.089086392667,0.42454060017213485,10675.583928063556,40,0.526950167774181,0.731,1
2430,49,0,0.8124349749859714,Uneducated,Married,$40K - $60K,Blue,47,5.605490579349034,3.0,3.0,-806.2144827487648,622.7450644053012,-362.6469099372953,0.9410045273492067,7010.146060913838,58,0.9716971231061807,0.622,1
2431,54,0,0.8124349749859714,Unknown,Married,Unknown,Blue,36,5.605490579349034,3.0,2.0,1030.3706909977661,117.60408759406437,22171.194987694093,0.9173346852457089,5948.761365027088,40,1.0583713812103375,0.045,1
2432,42,1,2.097399578710516,Graduate,Married,$80K - $120K,Blue,37,4.05854426102122,2.0,2.0,1161.2012646507037,370.59392777613164,31783.302408524483,0.7404444883887535,2702.6854017869055,44,0.281372167433268,0.013,0
2433,37,1,3.154659164619261,Graduate,Married,$60K - $80K,Blue,32,2.994218072349452,1.0,2.0,-379.8257416481519,436.9402570819435,-12489.113255059341,1.3434578718901011,10749.929979648394,61,0.7714276316991752,0.289,1
2434,52,1,2.147310076597231,College,Married,$40K - $60K,Blue,33,4.085688428352131,3.0,1.0,-684.4906821726022,115.19161071877897,-12118.587763130181,0.2871879724098055,10588.501567600233,40,0.1850512651335675,0.536,1
2435,50,0,0.6215234857397851,Graduate,Divorced,Unknown,Blue,35,3.067865678914797,3.0,4.0,98.57902031984656,849.2222778968182,2645.5686799645005,0.5947971478222495,7590.625084587173,79,0.5232044356316765,0.114,1
2436,54,1,1.9997625664522143,College,Married,$80K - $120K,Blue,44,3.9738116361469844,2.0,2.0,-44.0001393757982,197.56210096008044,-8949.37625537643,0.5071310305231946,11958.672611670747,40,0.7772030813323673,0.212,1
2437,34,0,3.154659164619261,College,Single,Less than $40K,Blue,36,2.994218072349452,5.0,3.0,-347.5415655532502,322.90506842118214,10864.906996819282,0.5562602119470921,4232.218463335539,62,0.49506446530361536,0.095,1
2438,36,1,0.8124349749859714,High School,Single,$40K - $60K,Blue,20,5.605490579349034,1.0,2.0,67.40381331410708,303.1436541379627,13951.32556781843,0.7304545859370488,5516.184393606349,53,0.4073519642857915,0.077,1
2439,50,0,0.8124349749859714,Graduate,Single,$40K - $60K,Blue,35,5.605490579349034,2.0,3.0,-707.1655550013527,217.24616187047081,-6910.208505350789,0.7406237940596325,9676.96262226786,41,0.6834195262152317,0.53,1
2440,50,1,0.6215234857397851,Uneducated,Married,$80K - $120K,Blue,43,3.067865678914797,1.5,3.0,1137.3795480942615,215.57856878691075,10157.638924185962,0.5063263027912366,8591.671243354285,48,0.413671785252944,0.066,1
2441,36,1,1.9997625664522143,College,Married,$40K - $60K,Blue,36,3.9738116361469844,3.0,1.0,-660.4255341498674,259.7086530500287,-4594.7672337866825,0.8379188804554565,7753.813437350157,42,0.8342315475243465,0.386,1
2442,37,0,1.9997625664522143,Graduate,Single,Unknown,Blue,27,3.9738116361469844,3.0,1.0,-731.1569027910432,406.3725113064987,-5270.4637220731565,0.9645273080677362,9006.791374098064,77,0.9813180483339602,0.551,1
2443,50,1,1.9997625664522143,Graduate,Married,$120K +,Blue,36,3.9738116361469844,2.0,3.0,-0.05922074145195211,149.61747988353363,20311.008849375117,0.5213674647480326,1317.6888167105994,41,0.366729494216082,0.0,1
2444,44,0,3.154659164619261,Graduate,Unknown,Less than $40K,Blue,36,2.994218072349452,2.0,3.0,-479.3494680202397,632.5390621671562,4215.167955115491,0.5990467290796113,6168.760140710599,62,0.732613033141295,0.183,1
2445,38,1,3.154659164619261,Uneducated,Single,$40K - $60K,Blue,19,2.994218072349452,3.0,4.0,-788.3529960044705,424.62908633524853,-139.64031024712494,0.9870402440233013,6380.198869539139,66,0.8138872706854844,0.542,1
2446,44,1,3.154659164619261,Uneducated,Single,$80K - $120K,Blue,39,2.994218072349452,1.0,2.0,531.534156975234,160.8634463615574,17107.081193823993,0.550836900063869,5069.155955835387,40,0.6381562042683665,0.048,1
2447,49,0,0.8124349749859714,High School,Married,Less than $40K,Blue,43,5.605490579349034,2.0,3.0,-830.3091429652061,317.14473245336785,-15936.757174902663,0.7264524691586717,10685.155436888945,57,0.6335186512257316,0.954,1
2448,35,1,1.9997625664522143,High School,Single,$60K - $80K,Silver,30,3.9738116361469844,3.0,4.0,1203.304484599752,543.8843523933615,13072.79601431877,0.6515248454719984,8059.434888609025,72,0.7011631962692965,0.06,1
2449,35,0,1.9997625664522143,College,Married,Less than $40K,Blue,18,3.9738116361469844,3.0,2.0,-569.2916394547151,330.5837492580205,-15552.859537526341,1.0813092148864611,11975.730752049847,40,1.3051855008835311,0.436,1
2450,37,0,0.8124349749859714,Uneducated,Single,Less than $40K,Blue,30,5.605490579349034,1.0,2.0,-568.4345869159731,466.44415111151204,-10015.202247325336,0.6957696392523908,10154.415818528278,58,0.8842256619797528,0.378,1
2451,34,1,0.8124349749859714,Post-Graduate,Married,$120K +,Blue,14,5.605490579349034,1.0,2.0,-416.95917077547523,382.82362510608436,-11491.476272819244,0.7378215285453741,10936.168485165752,49,0.5661807998672833,0.299,1
2452,31,1,1.9175884337414855,High School,Single,Less than $40K,Blue,14,1.7419659425275378,3.0,1.0,-741.1591860215617,455.77465503453516,-787.9639291116764,0.8567149418195088,7270.071030390322,72,0.8813223582727439,0.483,1
2453,38,0,3.306417564577224,Uneducated,Single,$40K - $60K,Blue,26,3.010736351992924,2.5,4.0,-767.0808712409798,392.0974181282604,-16545.13248048337,0.7681818237599114,11420.811201786566,62,0.8750712382896675,0.76,1
2454,36,0,3.306417564577224,College,Divorced,Less than $40K,Blue,27,3.010736351992924,3.0,2.0,-686.9631199109222,358.5207658392169,-19636.65290203257,0.6336160806989076,11936.969157072514,54,0.8055936867512723,0.589,1
2455,49,1,0.8376666338360226,Doctorate,Married,$60K - $80K,Blue,36,5.5687070126867395,5.0,3.0,-556.4514114012484,321.2153111379938,4651.48478063031,0.8223019571278012,5306.545010762287,65,0.9160060083226671,0.182,1
2456,57,0,0.42283411306852514,Post-Graduate,Married,Less than $40K,Blue,48,3.1804771120092217,3.0,3.0,-749.5285334839016,135.5733348939657,-10217.466775923303,0.3577636836857991,10441.506339160722,44,0.5025045015780816,0.6829999999999999,1
2457,42,0,2.443654836083531,Graduate,Married,Less than $40K,Blue,39,5.672078308229205,1.0,2.0,-445.15917690544194,763.9922304846534,-9219.970163399195,0.478575172053987,10093.441477029663,62,0.9667742271908312,0.306,1
2458,50,1,0.42283411306852514,Graduate,Married,$80K - $120K,Blue,46,3.1804771120092217,3.0,2.0,272.0490293755403,514.100888015968,-4130.909141005062,0.990237740236165,11850.601518069192,61,0.5846334733410624,0.161,1
2459,39,1,0.42283411306852514,High School,Married,$80K - $120K,Blue,28,3.1804771120092217,2.5,4.0,1174.1711826936846,315.2985117898128,11518.416454447743,1.4816043565972963,9391.364834034819,40,1.0276858045684785,0.07200000000000001,1
2460,48,1,0.42283411306852514,Unknown,Married,$60K - $80K,Blue,36,3.1804771120092217,2.5,4.0,888.6291411540421,570.777317954824,18864.673389297517,1.2133438152823406,5461.458888023081,68,1.3309567042111379,0.044,1
2461,47,1,2.443654836083531,Unknown,Single,$80K - $120K,Blue,41,5.672078308229205,3.0,4.0,-125.24439605027209,460.1097848330546,-806.1603643990029,0.94109380442067,8577.944271702656,61,0.8590904636844785,0.162,1
2462,36,0,1.9115153356384242,High School,Married,$40K - $60K,Blue,25,1.9066674136761663,3.0,4.0,-545.2600221867599,448.6275315684519,-17944.432514357453,1.4284442335649488,11950.30425835046,47,1.0367695117594036,0.429,1
2463,46,0,3.9320715322636968,Graduate,Unknown,$40K - $60K,Blue,36,5.101529029815388,2.0,3.0,-578.3681273393672,251.09073563938784,-5934.5320499875415,0.9372325973915375,9192.937443857754,50,0.7721212038694014,0.345,1
2464,53,1,1.9115153356384242,Uneducated,Married,$120K +,Blue,43,1.9066674136761663,2.0,3.0,-539.5754956520452,132.55418498280483,9768.374154814017,0.642611947688395,4645.331619360842,40,0.3916805855888697,0.145,1
2465,49,1,0.42283411306852514,Graduate,Single,$80K - $120K,Blue,36,3.1804771120092217,2.5,4.0,514.4493765767312,598.0557184751126,11713.662561732697,0.9198406550152516,7505.247245255658,55,0.7988267029668127,0.08199999999999999,1
2466,56,1,0.8124349749859714,Graduate,Married,$40K - $60K,Blue,48,5.605490579349034,2.0,3.0,-731.0872511564039,245.34983106948494,13708.936313154325,0.6132047495577896,1392.7690285808103,56,0.708816710035666,0.0,1
2467,57,0,2.443654836083531,Graduate,Married,Less than $40K,Blue,48,5.672078308229205,2.0,2.0,-778.2611969974257,190.0790353215948,-9303.089346763787,0.5587554622138273,9162.10788403509,40,0.511406113658865,0.655,1
2468,53,1,0.42283411306852514,High School,Married,$80K - $120K,Blue,36,3.1804771120092217,2.0,2.0,-486.67590491487437,203.88562520030064,-10708.415848697141,0.3808208520248661,10939.72741163537,40,0.6770924446679476,0.345,1
2469,51,0,0.8124349749859714,Doctorate,Single,Unknown,Blue,36,5.605490579349034,2.5,4.0,1203.288451453807,450.6540633661965,24184.581821221,0.6368807776714255,4856.308601344134,69,0.5929583378845505,0.032,1
2470,34,0,2.443654836083531,College,Single,$40K - $60K,Blue,26,5.672078308229205,2.5,4.0,-467.76975475474666,370.0902526868671,2517.404178484674,0.8292887505412958,7081.334761623,70,0.738414701915189,0.213,1
2471,50,0,0.42283411306852514,Graduate,Married,Less than $40K,Blue,41,3.1804771120092217,2.5,4.0,-579.8244610872512,77.32415462406925,6807.889362247117,0.8358649358530249,3785.2117252203475,40,1.3459178386226442,0.126,1
2472,34,1,0.42283411306852514,Graduate,Divorced,$60K - $80K,Blue,22,3.1804771120092217,3.0,3.0,-391.3745233154464,409.63825253360574,19972.810988206365,0.5162977660742213,1379.0210900199936,65,0.716881078369983,0.0,1
2473,35,0,2.560660044777306,High School,Single,Less than $40K,Blue,36,5.771488464737798,2.5,4.0,-329.89668642768646,355.285896728425,5083.460114132382,0.7138128141144138,6740.699892966555,68,0.6445163422619204,0.156,1
2474,56,1,2.0377148003311127,Graduate,Married,$60K - $80K,Blue,50,3.918808615936204,1.0,2.0,-252.18352920839533,163.57569366160806,11513.491933058285,0.6411914281172141,4979.046291057744,40,0.377312468232324,0.094,1
2475,44,0,3.9320715322636968,High School,Single,Less than $40K,Blue,28,5.101529029815388,3.0,4.0,-654.5636436012735,537.9653153897334,13671.454566796123,1.1310853468003839,1360.7117111732555,71,0.6173907847247324,0.0,1
2476,53,1,2.0377148003311127,Graduate,Married,$80K - $120K,Blue,49,3.918808615936204,3.0,3.0,1366.8278034663124,184.92866391186806,10848.97648147532,0.6461549776918903,10505.906544654012,40,0.7881298670667005,0.075,1
2477,53,1,0.42283411306852514,High School,Married,$80K - $120K,Blue,47,3.1804771120092217,3.0,3.0,-774.5680885728523,124.83840776208831,-10228.355799175062,0.6079024019225018,9874.635617392276,40,0.5163783744234146,0.679,1
2478,34,1,0.8124349749859714,Uneducated,Single,Less than $40K,Blue,25,5.605490579349034,2.0,3.0,-529.3894606480496,355.02894006743907,-8890.59667358241,0.8473918840049725,8697.163803065336,66,1.1136670881809791,0.305,1
2479,53,0,3.306417564577224,Uneducated,Divorced,Less than $40K,Blue,36,3.010736351992924,3.0,1.0,-786.8720892239185,473.8704626368218,-68.15705924819258,0.5317532565116518,6448.688626376096,61,0.5875290727775472,0.573,1
2480,36,1,2.0899813353115406,Post-Graduate,Single,$40K - $60K,Blue,31,3.939119740551389,3.0,4.0,-49.53539352706048,427.08851687554625,-6209.2054469608975,0.8253216202066156,10945.23105926221,73,0.9272673482751,0.192,1
2481,34,0,2.0899813353115406,Unknown,Single,Less than $40K,Blue,36,3.939119740551389,3.0,2.0,-778.8007295725472,344.504949333765,-13846.609429018912,0.8207166806943555,10400.285299141839,56,0.5497986965840631,0.774,1
2482,33,0,0.7026823194886574,Graduate,Single,Less than $40K,Blue,36,3.0427496670099154,3.0,4.0,-437.89169703665215,382.6347421153109,2087.1304215819832,0.6661674974101479,7478.593824867479,76,0.41640642072825546,0.22,1
2483,31,1,2.0899813353115406,Post-Graduate,Single,$40K - $60K,Blue,16,3.939119740551389,3.0,4.0,-646.7560982539951,443.451808528446,-9515.399692854015,0.642971342075405,9662.286165321162,68,0.5422182930227302,0.436,1
2484,51,0,2.560660044777306,Graduate,Married,$40K - $60K,Blue,36,5.771488464737798,3.0,1.0,-843.3069839884415,117.57370026382227,-8477.895760613887,0.4556294588787978,7824.243243467167,40,0.354935904241958,0.8240000000000001,1
2485,50,1,2.560660044777306,Uneducated,Married,$80K - $120K,Blue,43,5.771488464737798,2.0,3.0,-454.4291030211995,109.00503327290471,-2747.7939886288796,0.4068886310054937,7115.333949985737,40,0.3509335643951826,0.202,1
2486,56,1,0.8124349749859714,Graduate,Single,$80K - $120K,Silver,36,5.605490579349034,3.0,3.0,1831.0802780705935,578.7275450171755,23473.173728659458,1.3585037110493419,7600.053624729171,64,0.5812526150622701,0.043,1
2487,40,1,2.4565403365975005,College,Single,$120K +,Blue,32,5.680102862892487,3.0,2.0,-555.2941986800495,762.7289237996418,278.2630027906953,0.8412333214748017,7670.272435503385,64,0.5218354235193879,0.276,1
2488,44,1,3.306417564577224,Uneducated,Married,$40K - $60K,Blue,36,3.010736351992924,1.0,2.0,-104.68489216971801,756.1480883503875,14261.97604105077,0.9622717758737738,3770.7274098298194,64,0.44285711391889615,0.057,1
2489,50,0,2.560660044777306,Graduate,Married,Less than $40K,Blue,40,5.771488464737798,3.0,3.0,-773.3103476938338,218.9393653583553,-4194.4450043692705,0.4377849608842661,6851.618114544031,51,0.7517451804459936,0.519,1
2490,54,1,2.0377148003311127,Uneducated,Married,$60K - $80K,Blue,47,3.918808615936204,3.0,2.0,-577.8463436859765,70.98080753024556,-10354.777475246774,0.3066520693407603,9710.949672157007,40,0.3907121079398428,0.386,1
2491,58,1,0.8124349749859714,Doctorate,Single,$40K - $60K,Blue,49,5.605490579349034,3.0,3.0,-470.4600180464027,740.6117203639506,6771.549506515843,0.7979782699836638,4278.129889194551,64,0.9351132528932343,0.123,1
2492,35,0,3.306417564577224,Unknown,Single,Unknown,Blue,30,3.010736351992924,3.0,2.0,-168.53805507897954,289.4487868877952,22534.347096179794,0.8956879164650859,1292.1115850865667,59,0.947948731119635,0.0,1
2493,34,1,2.0377148003311127,Graduate,Married,$60K - $80K,Blue,25,3.918808615936204,3.0,3.0,-545.830884745357,324.9856799828249,-2791.028607245289,1.1298367537159002,7453.683146972886,40,0.8108307654898659,0.277,1
2494,50,1,2.430486235876068,High School,Married,$120K +,Blue,40,5.587410513119649,3.0,4.0,-630.7434112885696,93.0079207600811,6742.150743689883,1.007127521025849,4645.291401536601,40,1.1915802461219653,0.177,1
2495,34,0,3.9320715322636968,College,Divorced,Less than $40K,Blue,24,5.101529029815388,1.5,3.0,-145.8440814526072,584.9543242326647,23538.810390656574,0.6686919760684977,1293.920174244452,79,0.6371960725721427,0.0,1
2496,36,1,2.0377148003311127,Uneducated,Married,$80K - $120K,Blue,33,3.918808615936204,1.5,3.0,692.5729989573565,489.7349804308062,11045.786542103346,1.5449308705703253,6616.604420682912,58,1.0787410950797667,0.061,1
2497,30,1,0.7026823194886574,High School,Divorced,Less than $40K,Blue,22,3.0427496670099154,1.5,3.0,-438.1324884913359,401.76505166994286,19095.555831601334,0.8934177097860283,1275.945420500157,71,0.6758029005187673,0.0,1
2498,35,1,2.0377148003311127,Graduate,Married,$60K - $80K,Blue,27,3.918808615936204,3.0,4.0,-407.1373837022218,396.8156614627559,17043.995142484055,1.472082226115602,1312.847927219504,47,1.085947768557507,0.0,1
2499,34,1,2.0377148003311127,Uneducated,Single,$80K - $120K,Blue,30,3.918808615936204,3.0,4.0,52.96975807760464,556.1847081271144,-7477.9894544554645,1.3519776720792562,10415.233947488063,53,0.8458248454621353,0.165,1
2500,40,0,3.306417564577224,Graduate,Married,Unknown,Blue,36,3.010736351992924,1.5,3.0,-813.0589574198525,-89.15518187989414,3513.757100339435,0.18307189214538938,3894.981627362526,40,0.13138819835516705,0.376,0
2501,55,0,0.8124349749859714,Post-Graduate,Married,Less than $40K,Blue,39,5.605490579349034,3.0,3.0,-435.2939670142816,180.14807733195266,3462.8706628378277,0.6123974844772262,6495.3699010087985,40,0.3172076582576673,0.181,1
2502,40,0,0.8079608076055128,Graduate,Married,Less than $40K,Blue,34,5.550531212186245,2.5,4.0,-471.9958217257087,374.80002352513384,-7836.705815147965,0.879681887384208,8906.786824434766,49,0.5672179521716666,0.279,1
2503,55,1,0.42283411306852514,Unknown,Single,$60K - $80K,Blue,48,3.1804771120092217,2.5,4.0,742.3330256237537,282.76005792003093,14747.326781636624,0.6972588663040332,7431.834542632738,43,0.6187107620502129,0.07,1
2504,34,1,3.306417564577224,Unknown,Married,$40K - $60K,Blue,26,3.010736351992924,2.5,4.0,-526.132957615589,149.6069046371207,-450.86010293176514,0.9254449089096716,6694.895442621492,40,0.7974560921113375,0.224,1
2505,54,1,3.306417564577224,Graduate,Married,$80K - $120K,Blue,36,3.010736351992924,2.5,4.0,-775.7742653144801,208.28133597269164,-17774.391932790713,0.8373305813535468,11556.147839496247,44,0.9700328155734593,0.858,1
2506,49,1,1.9997625664522143,Uneducated,Single,Less than $40K,Blue,40,3.9738116361469844,2.5,4.0,-836.7326484564439,818.7171421482384,-14523.514012589303,0.6847963984031565,11336.914508416383,72,0.6264392922876931,0.984,1
2507,32,1,2.430486235876068,High School,Single,$40K - $60K,Blue,24,5.587410513119649,3.0,3.0,-580.0424169324476,297.255090781454,-2631.591436374033,0.3247199086462782,7480.197138098638,54,0.3556016322960732,0.277,1
2508,46,0,0.8079608076055128,High School,Married,Unknown,Blue,36,5.550531212186245,3.0,3.0,165.53463402100118,272.41247282106804,129.11996199453642,0.5870214693024223,9663.136517275863,51,0.6429620290130842,0.13699999999999998,1
2509,60,1,0.42283411306852514,High School,Married,$80K - $120K,Blue,51,3.1804771120092217,2.5,4.0,-145.37718902507942,151.69042167127463,9161.628427310337,0.45139815491746194,5810.181501464596,40,0.3876987051679701,0.1,1
2510,50,1,3.2247782273366075,High School,Married,$40K - $60K,Blue,44,1.5307604905833365,2.5,4.0,-668.4128034642085,-13.354364096485824,15432.358784343616,0.8589396975113978,1427.954043188127,40,1.8756647031314584,0.0,0
2511,39,1,3.306417564577224,Graduate,Unknown,$60K - $80K,Blue,36,3.010736351992924,2.5,4.0,-817.1109098299439,199.82392803985022,7148.010130523342,0.5766461118404419,2663.8222239774313,40,0.6600493177169217,0.217,0
2512,47,1,2.430486235876068,Doctorate,Married,$80K - $120K,Blue,45,5.587410513119649,2.75,4.0,1711.6291601793162,359.09897754146095,39987.41108592242,0.9581165830680064,1331.3099008733657,68,0.9938461993462374,0.0,1
2513,53,0,2.430486235876068,Graduate,Married,Unknown,Blue,46,5.587410513119649,3.0,2.0,-713.8010575651444,119.72541471454065,3229.2039708339353,0.4283580696506647,4788.869866221079,40,0.598785990189043,0.263,1
2514,46,1,3.306417564577224,Unknown,Single,$40K - $60K,Blue,36,3.010736351992924,3.0,3.0,-543.2394162556654,720.6143472920025,-4660.051454487175,0.8491067622587991,9258.449731210387,79,0.6641644847041223,0.328,1
2515,48,0,2.0377148003311127,Post-Graduate,Single,Less than $40K,Blue,45,3.918808615936204,2.75,4.0,-784.7282883681157,550.4216294694929,-5343.372556801607,1.519019247070557,8482.757509834817,45,1.1291174039706495,0.6659999999999999,1
2516,38,1,3.306417564577224,Post-Graduate,Single,$80K - $120K,Silver,28,3.010736351992924,3.0,2.0,1842.9390912112858,393.4354438383226,17570.762176379867,0.5915205307596899,8682.35708311094,62,0.5805588951544169,0.05,1
2517,57,1,0.5640992526163453,High School,Married,Less than $40K,Blue,54,3.019192192122557,3.0,2.0,-806.7128771277523,94.42006881635098,-1601.6256036244076,0.4282814705587774,7223.040576975762,40,0.8665539651384313,0.636,1
2518,58,0,0.5640992526163453,Uneducated,Married,$40K - $60K,Blue,43,3.019192192122557,1.0,2.0,-549.0805952928276,90.04070678115932,15727.734974107796,0.5397275507607445,1367.68322410079,40,0.5293096553572184,0.0,1
2519,37,1,0.8812534575990116,Graduate,Single,$80K - $120K,Blue,27,5.54642971589973,2.75,4.0,1192.9424107260627,344.58966573597036,15148.50157202656,1.4302269964353147,7188.362498903385,56,1.0682400081697287,0.052000000000000005,1
2520,51,0,2.0377148003311127,Graduate,Married,Less than $40K,Blue,43,3.918808615936204,2.0,2.0,-284.7014990262326,466.0604485202075,11632.345528454134,0.6014307666200267,4081.8566858756635,62,0.9040971821378423,0.08,1
2521,34,0,2.4565403365975005,Doctorate,Married,$40K - $60K,Blue,24,5.680102862892487,1.5,3.0,-763.8397419082933,250.13675182812813,-5172.407415497111,0.6365236268882887,7882.798700260976,40,0.3450319922784284,0.575,1
2522,33,1,2.4565403365975005,Graduate,Single,$120K +,Blue,27,5.680102862892487,1.5,3.0,145.65276087848082,351.74352428238035,9769.836510122008,0.5453688518084349,5858.28343113845,59,0.5215997661773318,0.077,1
2523,53,1,0.8079608076055128,College,Married,$80K - $120K,Blue,48,5.550531212186245,2.75,4.0,16.372914116715094,204.87430449921214,-5508.0942509004035,0.5258557178196526,9618.814333762428,40,0.7081814149808826,0.159,1
2524,32,0,2.4565403365975005,Unknown,Single,Less than $40K,Blue,17,5.680102862892487,1.0,2.0,-767.0863436763229,320.9555392257464,-9562.043834097538,0.9745194116867997,9079.262828942192,58,0.7718858310418354,0.617,1
2525,35,1,0.8079608076055128,Doctorate,Single,$60K - $80K,Blue,18,5.550531212186245,1.5,3.0,-767.3336386933131,383.61611097217383,-10087.108812509623,0.762733993886146,8258.374425340917,59,0.9396990946408167,0.633,1
2526,34,0,2.4565403365975005,Graduate,Single,Unknown,Blue,36,5.680102862892487,2.0,2.0,-89.03549090333928,280.95830726544034,11194.08991439018,0.969697048266443,4434.10652759602,63,1.2740895477259175,0.069,1
2527,33,0,2.4565403365975005,Graduate,Single,$40K - $60K,Blue,36,5.680102862892487,1.0,2.0,-344.0687043303955,506.474013493498,-11098.985446511238,1.1649002199016625,10897.450278342601,66,1.2525730559362225,0.274,1
2528,49,1,0.8124349749859714,Graduate,Unknown,$60K - $80K,Silver,44,5.605490579349034,3.0,1.0,1214.2984907330197,598.8287962638872,26504.102289984497,0.5758245786264453,4085.555381164605,67,0.7504141470752513,0.026,1
2529,36,0,0.8124349749859714,Uneducated,Married,Less than $40K,Blue,29,5.605490579349034,3.0,1.0,-618.5097599578464,417.77963155653515,-11770.549497787213,0.9856224546898374,9488.072815340947,58,0.6336794693540772,0.414,1
2530,36,1,3.323141326824451,Graduate,Married,$120K +,Blue,28,2.9341789666728793,3.0,2.0,299.18038872902116,393.6936700517085,22668.871022337473,1.4613160007736639,1376.7246924637825,48,1.0882208386678571,0.0,1
2531,55,1,0.8124349749859714,Graduate,Married,$40K - $60K,Blue,36,5.605490579349034,2.0,2.0,-818.9729984634207,206.0844612116332,-10349.739068889705,0.6662380829529473,9646.531693990568,40,0.6974739081859865,0.8540000000000001,1
2532,45,1,0.8124349749859714,Unknown,Unknown,$80K - $120K,Blue,28,5.605490579349034,1.5,3.0,-777.249103160045,640.8776453138969,-10391.792978675723,0.5814767416236907,8887.505971536422,62,0.7094120483116308,0.644,1
2533,49,0,3.9320715322636968,High School,Single,$40K - $60K,Blue,30,5.101529029815388,3.0,1.0,-788.1143859379222,679.8963655083946,-12810.211405658143,0.7354382821891051,10174.366937540468,76,0.787769401960727,0.7959999999999999,1
2534,49,1,2.3846162866107727,Uneducated,Married,$80K - $120K,Blue,46,5.725098361179541,1.5,3.0,-269.92622295294217,94.85477043386845,-1134.7970932335993,0.3172221899402359,8980.069382954936,40,0.3221127757932404,0.197,1
2535,53,0,2.3846162866107727,Unknown,Married,Less than $40K,Blue,36,5.725098361179541,1.5,3.0,-777.3025779034649,198.07808389759987,-7660.413654603319,0.5012089444124785,7700.601771622897,41,0.44893332861196455,0.561,1
2536,36,1,2.3846162866107727,Graduate,Divorced,$40K - $60K,Blue,17,5.725098361179541,3.0,3.0,-673.0003330216537,305.22629357603364,15559.040200895945,0.6118522831316512,1288.5745143161903,66,0.3584612834444506,0.0,1
